FinalName,FullName,Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,52.0,10.933
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,54.0,7.367
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,37.0,11.867
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,24.0,12.7
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,17.0,11.4
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",HB,18.0,7.733
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,34.0,11.466
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",PB,17.0,12.233
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,34.0,9.6
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",PH,18.0,7.5
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",SR,32.0,11.666
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",SR,14.0,12.466
ittirit kumsiriratn,ittirit kumsiriratn,ittirit kumsiriratn,m,THA,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,8.0,13.566
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,,13.35
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",HB,8.0,12.5
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",HB,8.0,12.333
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,8.0,13.65
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,6.0,13.15
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",HB,4.0,13.1
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,83.0,12.233
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,14.0,13.0
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",HB,4.0,13.25
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",HB,4.0,13.6
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,19.0,13.0
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,26.0,13.166
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",HB,8.0,12.1
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,8.0,13.366
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-05-28,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",HB,5.0,13.4
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,8.0,13.0
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,25.0,10.4
ivan dejanovic,ivan dejanovic,ivan dejanovic,m,SRB,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,35.0,13.433
ivan kuliak,ivan kuliak,ivan kuliak,m,RUS,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PB,3.0,14.2
ivan kuliak,ivan kuliak,ivan kuliak,m,RUS,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",PB,3.0,14.533
ivan stretovich,ivan stretovich,ivan stretovich,m,RUS,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,17.0,12.7
ivan stretovich,ivan stretovich,ivan stretovich,m,RUS,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",HB,19.0,11.133
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",HB,17.0,12.433
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PB,8.0,12.866
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,3.0,14.2
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,27.0,12.066
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,13.0,14.933
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",HB,4.0,12.7
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",HB,6.0,13.033
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",PB,4.0,14.1
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PB,7.0,13.6
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PH,12.0,13.3
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",SR,6.0,13.4
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",SR,5.0,13.633
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",VT1,17.0,13.7
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,11.0,13.366
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",PB,7.0,13.833
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,8.0,13.933
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,16.0,13.466
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,13.0,14.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,18.0,13.05
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,10.0,13.35
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,5.0,14.35
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",PB,3.0,14.333
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,27.0,10.95
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT2,12.0,14.25
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,31.0,13.6
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,29.0,13.4
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,31.0,13.8
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,69.0,12.233
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,18.0,13.833
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",VT1,6.0,14.533
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,9.0,14.333
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,23.0,11.65
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",HB,17.0,11.7
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,126.0,11.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,103.0,12.1
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,39.0,13.866
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,110.0,11.5
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,83.0,12.633
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,26.0,14.366
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,14.0,14.366
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,37.0,11.333
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,19.0,13.0
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,30.0,13.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,36.0,13.333
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",HB,9.0,13.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,11.0,13.666
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PH,26.0,12.933
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",HB,8.0,12.2
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,6.0,13.933
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,15.0,13.4
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,20.0,13.1
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,62.0,13.066
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,40.0,12.9
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,56.0,13.133
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,101.0,11.633
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,27.0,13.5
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,99.0,13.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,12.0,13.2
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,26.0,12.3
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,15.0,13.4
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,40.0,13.033
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,8.0,13.466
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",HB,24.0,13.4
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",HB,17.0,11.666
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PB,33.0,13.166
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PB,12.0,13.433
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,33.0,12.7
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PH,5.0,13.933
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",SR,19.0,13.765999999999998
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",SR,8.0,13.5
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,11.0,14.0
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,47.0,13.633
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,13.0,13.633
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,45.0,13.733
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,89.0,12.666
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,83.0,13.266
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,41.0,13.466
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,38.0,13.533
ivan tikhonov,ivan tikhonov,ivan tikhonov,m,AZE,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,83.0,13.966
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,31.0,10.3
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,22.0,11.65
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,28.0,11.8
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,10.0,12.5
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,29.0,10.2
iwan scrivens,iwan scrivens,iwan scrivens,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,28.0,12.95
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,29.0,12.25
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,32.0,11.6
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,34.0,12.15
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,40.0,7.4
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,24.0,12.35
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,26.0,13.45
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,67.0,10.85
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,78.0,11.3
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,67.0,9.3
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,76.0,9.45
izaiha mlay,izaiha mlay,izaiha mlay,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,59.0,13.05
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,35.0,12.75
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,4.0,15.05
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,31.0,12.1
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",HB,,12.9
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",HB,,13.7
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",PB,,14.3
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",PB,,14.65
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",PH,,13.5
j.r. chou,j.r. chou,j.r. chou,m,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",PH,,13.85
jabiel de jesus polanco acosta,jabiel de jesus polanco acosta,jabiel de jesus polanco acosta,m,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",SR,,12.333
jabiel de jesus polanco acosta,jabiel de jesus polanco acosta,jabiel de jesus polanco acosta,m,DOM,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,13.867
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,43.0,11.2
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,19.0,14.033
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",SR,34.0,11.1
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,25.0,14.0
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,6.0,12.75
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,12.0,12.25
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT1,6.0,14.4
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,5.0,13.9
jabiel polanco,jabiel polanco,jabiel polanco,m,DOM,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,4.0,13.9
jacinta brackley,jacinta brackley,jacinta brackley,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,58.0,9.15
jacinta brackley,jacinta brackley,jacinta brackley,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,56.0,10.25
jacinta brackley,jacinta brackley,jacinta brackley,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,56.0,9.1
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,11.0,13.25
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,5.0,13.35
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,29.0,12.05
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,33.0,11.2
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,21.0,12.8
jack freeman,jack freeman,jack freeman,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,20.0,13.95
